clause_id,source_document,clause_text,category,risk_level,annotator_notes,confidence,matched_keywords,source
claudette_Zynga_ter2_330,zynga_claudette.txt,"If you breach these Terms, or any of our other terms that apply to you, we may take action against you, up to and including terminating your account.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ter2_331,zynga_claudette.txt,"TO AVOID RETAINING DATA THAT IS NO LONGER NEEDED AND/OR TO IMPROVE OUR SERVICES, WE MAY DELETE OR TERMINATE ACCOUNTS THAT ARE INACTIVE (I.E., NOT LOGGED INTO) FOR 180 DAYS.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ter2_332,zynga_claudette.txt,"Any such transfer or attempted transfer is prohibited and void, and we may terminate your Account because of it.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_cr2_333,zynga_claudette.txt,"We have the right to remove any of your User Content if, in our opinion, it does not comply with these Terms, our Community Rules, or any applicable Feature Terms.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_334,zynga_claudette.txt,"We have no obligation to monitor the Services for inappropriate or illegal User Content or the conduct of other players, and we take no responsibility for such conduct.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_335,zynga_claudette.txt,"We also are not responsible for information, materials, products, or services provided by other players (for instance, in their profiles) and User Content is not approved by us.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_cr2_336,zynga_claudette.txt,"We may also, at our discretion, choose to edit, refuse to post, or remove any User Content or any other materials that we deem in our sole discretion to be objectionable.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ter2_337,zynga_claudette.txt,"If we determine that your communications or User Content violate these Terms, Feature Terms, or Community Rules, we have the right, in our sole discretion and without notice, to disable your ability to post User Content or to communicate with other players, or we may terminate your access to the Services entirely.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_338,zynga_claudette.txt,"ALL SALES ARE FINAL: YOU ACKNOWLEDGE THAT ZYNGA IS NOT REQUIRED TO PROVIDE A REFUND FOR ANY REASON, AND THAT YOU WILL NOT RECEIVE MONEY OR OTHER COMPENSATION FOR UNUSED VIRTUAL ITEMS WHEN AN ACCOUNT IS CLOSED, WHETHER SUCH CLOSURE WAS VOLUNTARY OR INVOLUNTARY, OR WHETHER YOU MADE A PAYMENT THROUGH ZYNGAGAMES.COM OR ANOTHER PLATFORM SUCH AS APPLE, GOOGLE, FACEBOOK, OR ANY OTHER SITES OR PLATFORMS WHERE WE OFFER OUR SERVICES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_339,zynga_claudette.txt,"We are not liable for any claim relating to any content, goods, and/or services of third parties.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ter2_340,zynga_claudette.txt,We reserve the right to terminate any player’s access to the Services if we determine that the player is a “repeat infringer.”,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_341,zynga_claudette.txt,"YOU ACKNOWLEDGE THAT ZYNGA, THE ZYNGA CORPORATE FAMILY, AND THE ZYNGA AFFILIATES ARE NOT LIABLE (1) FOR ANY INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES, INCLUDING FOR LOSS OF PROFITS, GOODWILL, OR DATA, IN ANY WAY WHATSOEVER ARISING OUT OF THE USE OF, OR INABILITY TO USE, THE SERVICES; OR (2) FOR THE CONDUCT OF THIRD PARTIES, INCLUDING OTHER USERS OF THE SERVICES AND OPERATORS OF EXTERNAL SITES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_342,zynga_claudette.txt,"TO THE FULLEST EXTENT ALLOWED BY ANY LAW THAT APPLIES, THE DISCLAIMERS OF LIABILITY IN THESE TERMS APPLY TO ALL DAMAGES OR INJURY CAUSED BY THE SERVICES, OR RELATED TO USE OF, OR INABILITY TO USE, THE SERVICES, UNDER ANY CAUSE OF ACTION IN ANY JURISDICTION, INCLUDING, WITHOUT LIMITATION, ACTIONS FOR BREACH OF WARRANTY, BREACH OF CONTRACT, OR TORT (INCLUDING NEGLIGENCE).",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_343,zynga_claudette.txt,"TO THE MAXIMUM EXTENT PERMISSIBLE UNDER APPLICABLE LAWS, THE TOTAL LIABILITY OF ZYNGA, THE ZYNGA CORPORATE FAMILY, AND/OR THE ZYNGA AFFILIATES IS LIMITED TO THE TOTAL AMOUNT YOU HAVE PAID ZYNGA, THE ZYNGA CORPORATE FAMILY, AND/OR THE ZYNGA AFFILIATE IN THE ONE HUNDRED AND EIGHTY DAYS (180) DAYS IMMEDIATELY PRECEDING THE DATE ON WHICH YOU FIRST ASSERT ANY SUCH CLAIM.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd1_344,zynga_claudette.txt,"Some states or countries do not allow the exclusion of certain warranties or the limitations/exclusions of liability described above, which means these limitations/exclusions may not apply to you if you reside in one of those states or countries.",liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd1_345,zynga_claudette.txt,These limitations/exclusions to do not apply to users located in the EEA.,liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_346,zynga_claudette.txt,"For those users, if Zynga fails to comply with these Terms, Zynga is responsible for loss or damage you suffer that is a foreseeable result of Zynga’s breach of these Terms or is a result of Zynga’s negligence, but Zynga is not responsible for any loss or damage that is not foreseeable.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_a2_347,zynga_claudette.txt,"By voluntarily accepting these Terms (and in many of our Services by voluntarily clicking or tapping an in-game button to affirmatively indicate your agreement to these Terms), you, Zynga, and any member of the Zynga Corporate Family all agree to the fullest extent permitted by law to resolve any claims arising out of, relating to, or in connection with the Terms, Feature Terms, Community Rules, your relationship with us, or Zynga’s Services, including but not limited to your use of the Services and information you provide via the Services, through final and binding arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_j3_348,zynga_claudette.txt,"You and Zynga further agree to submit to the personal jurisdiction of any federal or state court in San Francisco County, California in order to compel arbitration, to stay proceedings pending arbitration, or to confirm, modify, vacate, or enter judgment on the award entered by the arbitrator.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Zynga_j1_349,zynga_claudette.txt,"If you are located in the United States, judicial proceedings (other than small claims actions) that are excluded from the Arbitration Agreement in Section 15 must be brought in state or federal court in San Francisco, California, unless the parties agree to some other location.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Zynga_j3_350,zynga_claudette.txt,"You, Zynga, and the Zynga Corporate Family all consent to venue and personal jurisdiction in San Francisco, California.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Zynga_j1_351,zynga_claudette.txt,"If you are located anywhere other than the United States, judicial proceedings must be brought in a court of competent jurisdiction in the state where you are habitually resident (“Applicable Jurisdiction”), unless the parties all agree to some other location.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd2_352,zynga_claudette.txt,"We are not liable for any changes or problems out of our control, for example changes or problems caused by natural disasters, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network infrastructure failures, strikes, or shortages of transportation, facilities, fuel, energy, labor, or materials.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Zynga_ltd1_353,zynga_claudette.txt,This provision does not apply to users located in the EEA.,liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_cr2_354,dropbox_claudette.txt,<ter2>We reserve the right to delete or disable content alleged to be infringing and terminate accounts of repeat infringers.</ter2>,content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ter2_355,dropbox_claudette.txt,"<ch2>If you don’t pay for your Paid Account on time, we reserve the right to suspend it or reduce your storage to free space levels.</ch2>",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ter2_356,dropbox_claudette.txt,"We reserve the right to suspend or terminate your access to the Services with notice to you if: (a) you’re in breach of these Terms, (b) you’re using the Services in a manner that would cause a real risk of harm or loss to us or other users, or (c) you don’t have a Paid Account and haven't accessed our Services for 12 consecutive months.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ter2_357,dropbox_claudette.txt,"If after such notice you fail to take the steps we ask of you, we’ll terminate or suspend your access to the Services.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ter2_358,dropbox_claudette.txt,"We won’t provide notice before termination where: (a) you’re in material breach of these Terms, (b) doing so would cause us legal liability or compromise our ability to provide the Services to our other users, or (c) we're prohibited from doing so by law.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ter2_359,dropbox_claudette.txt,We may decide to discontinue the Services in response to unforeseen circumstances beyond Dropbox’s control or to comply with a legal requirement.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd1_360,dropbox_claudette.txt,WE DON’T EXCLUDE OR LIMIT OUR LIABILITY TO YOU WHERE IT WOULD BE ILLEGAL TO DO SO—THIS INCLUDES ANY LIABILITY FOR DROPBOX’S OR ITS AFFILIATES’ FRAUD OR FRAUDULENT MISREPRESENTATION IN PROVIDING THE SERVICES.,liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_361,dropbox_claudette.txt,"IN COUNTRIES WHERE THE FOLLOWING TYPES OF EXCLUSIONS AREN’T ALLOWED, WE'RE RESPONSIBLE TO YOU ONLY FOR LOSSES AND DAMAGES THAT ARE A REASONABLY FORESEEABLE RESULT OF OUR FAILURE TO USE REASONABLE CARE AND SKILL OR OUR BREACH OF OUR CONTRACT WITH YOU.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd1_362,dropbox_claudette.txt,THIS PARAGRAPH DOESN’T AFFECT CONSUMER RIGHTS THAT CAN'T BE WAIVED OR LIMITED BY ANY CONTRACT OR AGREEMENT.,liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_363,dropbox_claudette.txt,"IN COUNTRIES WHERE EXCLUSIONS OR LIMITATIONS OF LIABILITY ARE ALLOWED, DROPBOX, ITS AFFILIATES, SUPPLIERS OR DISTRIBUTORS WON’T BE LIABLE FOR: i. ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE, EXEMPLARY, OR CONSEQUENTIAL DAMAGES, OR ii. ANY LOSS OF USE, DATA, BUSINESS, OR PROFITS, REGARDLESS OF LEGAL THEORY.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_364,dropbox_claudette.txt,THESE EXCLUSIONS OR LIMITATIONS WILL APPLY REGARDLESS OF WHETHER OR NOT DROPBOX OR ANY OF ITS AFFILIATES HAS BEEN WARNED OF THE POSSIBILITY OF SUCH DAMAGES.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_365,dropbox_claudette.txt,"IF YOU USE THE SERVICES FOR ANY COMMERCIAL, BUSINESS, OR RE-SALE PURPOSE, DROPBOX, ITS AFFILIATES, SUPPLIERS OR DISTRIBUTORS WILL HAVE NO LIABILITY TO YOU FOR ANY LOSS OF PROFIT, LOSS OF BUSINESS, BUSINESS INTERRUPTION, OR LOSS OF BUSINESS OPPORTUNITY.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_366,dropbox_claudette.txt,"DROPBOX AND ITS AFFILIATES AREN’T RESPONSIBLE FOR THE CONDUCT, WHETHER ONLINE OR OFFLINE, OF ANY USER OF THE SERVICES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_ltd2_367,dropbox_claudette.txt,"OTHER THAN FOR THE TYPES OF LIABILITY WE CANNOT LIMIT BY LAW (AS DESCRIBED IN THIS SECTION), WE LIMIT OUR LIABILITY TO YOU TO THE GREATER OF $20 USD OR 100% OF ANY AMOUNT YOU'VE PAID UNDER YOUR CURRENT SERVICE PLAN WITH DROPBOX.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_j3_368,dropbox_claudette.txt,"You and Dropbox agree that any judicial proceeding to resolve claims relating to these Terms or the Services will be brought in the federal or state courts of San Francisco County, California, subject to the mandatory arbitration provisions below.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_j3_369,dropbox_claudette.txt,Both you and Dropbox consent to venue and personal jurisdiction in such courts.,arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_j1_370,dropbox_claudette.txt,"If you reside in a country (for example, European Union member states) with laws that give consumers the right to bring disputes in their local courts, this paragraph doesn’t affect those requirements.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_a2_371,dropbox_claudette.txt,"You and Dropbox agree to resolve any claims relating to these Terms or the Services through final and binding arbitration by a single arbitrator, except as set forth under Exceptions to Agreement to Arbitrate below.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Dropbox_j3_372,dropbox_claudette.txt,"If the agreement to arbitrate is found not to apply to you or your claim, you agree to the exclusive jurisdiction of the state and federal courts in San Francisco County, California to resolve your claim.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a2_373,grindr_claudette.txt,"IN PARTICULAR, THE ARBITRATION AGREEMENT IN THAT SECTION WILL, WITH LIMITED EXCEPTIONS, REQUIRE DISPUTES BETWEEN YOU AND US TO BE SUBMITTED TO BINDING AND FINAL ARBITRATION, UNLESS YOU OPT OUT.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a1_374,grindr_claudette.txt,"IF YOU ARE A RESIDENT OF ANY OF THE COUNTRIES NOTED IN THE SPECIAL TERMS, YOU MAY HAVE ADDITIONAL RIGHTS OR CERTAIN PARTS OF THIS AGREEMENT, SUCH AS THE ARBITRATION AGREEMENT, MAY NOT APPLY TO YOU.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a1>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_375,grindr_claudette.txt,"We will not be liable for any loss, damages, liability, expenses or attorneys’ fees that You may incur as a result of someone else using Your password or account, either with or without Your knowledge.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_cr3_376,grindr_claudette.txt,<ter3>WE MAY DELETE YOUR SUBMISSIONS AND WE MAY BAN YOUR ACCOUNT.</ter3>,content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_cr3_377,grindr_claudette.txt,"Grindr may require that You delete, or Grindr may delete, any User Content (as defined below) at any time for any reason, or no reason whatsoever.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_378,grindr_claudette.txt,"Any violation of the Guidelines or this Agreement by Your User Content, as determined by Grindr, may result in Your User Account being banned and may lead to the termination of Your access to the Grindr Services.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_379,grindr_claudette.txt,Grindr shall have no liability to You or any third party in the event that Grindr exercises any such rights.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter3_380,grindr_claudette.txt,"<ltd2>ACCORDINGLY, GRINDR ALSO RESERVES THE RIGHT TO (A) DISABLE ANY USER’S USE OF OR ACCESS TO THE GRINDR SERVICES, INCLUDING THE LOCATION INFORMATION OR PROFILES OF OTHER USERS OR (B) TERMINATE ANY USER’S ACCOUNT, FOR ANY REASON AND WITHOUT ANY NOTICE OR OUR BEING LIABLE TO YOU.</ltd2>",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_381,grindr_claudette.txt,You agree that Grindr will not be responsible for any loss or damage incurred as the result of any such interactions.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter3_382,grindr_claudette.txt,"Grindr may suspend or terminate any User Account You have with the Grindr Services or Your access to or use of the Grindr Services or any portion thereof, if Grindr believes that Your profile content or Your conduct within the Grindr Services violates Our Terms of Service or you have otherwise breached this Agreement, or for any other reason, in its sole discretion, subject to Sections 11.4 and 11.5 below.",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_cr3_383,grindr_claudette.txt,"Grindr may also remove and discard all or any part of Your User Account or any User Content (as defined below), at any time.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_384,grindr_claudette.txt,"You agree that any termination of Your access to the Grindr Services or any User Account You may have or portion thereof may be effected without prior notice (except as provided in Section 11.4 below), and You agree that Grindr will not be liable to You or any third party for any such termination and refunds will only be given where expressly provided in this Agreement (including Section 11.5 below).",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_385,grindr_claudette.txt,"For example, We may deactivate Your User Account due to prolonged inactivity.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_cr2_386,grindr_claudette.txt,"Without limitation of our other rights, We reserve the right to delete all Your User Content from the Grindr Services upon any termination or cancellation of Your User Account.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_387,grindr_claudette.txt,"If you have paid for a Premium Service, Grindr will give you at least 30 days’ notice of termination of Your access to the Grindr Services or any User Account unless Your profile content or Your conduct within the Grindr Services violates Our Terms of Service or You have otherwise breached this Agreement, in which case Grindr may suspend or terminate Your access to the Grindr Services or any User Account immediately.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_388,grindr_claudette.txt,"You understand that when using the Grindr Services, You will be exposed to User Content from a variety of sources, and that Grindr is not responsible for the accuracy, usefulness, safety, or intellectual property rights of or relating to such User Content.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_389,grindr_claudette.txt,Grindr assumes no responsibility whatsoever in connection with or arising from User Content.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_390,grindr_claudette.txt,"If at any time Grindr chooses, in its sole discretion, to monitor User Content, Grindr nonetheless assumes no responsibility for the content of the User Content, no obligation to modify or remove any inappropriate User Content, and no responsibility for the conduct of the User submitting User Content.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_cr3_391,grindr_claudette.txt,"Nonetheless, Grindr reserves the right to prevent You from submitting User Content and to edit, restrict or remove User Content for any reason at any time.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_392,grindr_claudette.txt,You agree that Grindr will not be responsible or liable for any loss or damage of any sort incurred as the result of any such dealings or as the result of the presence of such advertisers on the Grindr Services.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_393,grindr_claudette.txt,"Grindr does not assume any responsibility or liability for the actions, product, and content of all these and any other third parties.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_394,grindr_claudette.txt,You agree that Grindr will not be liable to You for any such upgrades.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_395,grindr_claudette.txt,"YOU ACKNOWLEDGE AND AGREE THAT, TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, UNDER NO CIRCUMSTANCES, INCLUDING NEGLIGENCE, WILL GRINDR (WHICH INCLUDES, FOR PURPOSES OF THIS SECTION 18, ITS AFFILIATES, CONTRACTORS, EMPLOYEES, AGENTS, OR THIRD-PARTY LICENSORS OR SUPPLIERS) BE LIABLE TO YOU FOR ANY SPECIAL, INDIRECT, INCIDENTAL, PUNITIVE, RELIANCE, CONSEQUENTIAL, OR EXEMPLARY DAMAGES RELATED TO OR RESULTING FROM: (A) YOUR USE OF THE GRINDR SERVICES; (B) OUR DISCLOSURE, DISPLAY, OR MAINTENANCE OF YOUR LOCATION INFORMATION; (C) YOUR USE OR INABILITY TO USE THE GRINDR SERVICES; (D) THE GRINDR SERVICES GENERALLY (INCLUDING THE GRINDR SOFTWARE) OR SYSTEMS THAT MAKE THE GRINDR SERVICES AVAILABLE; OR (E) ANY OTHER INTERACTIONS WITH GRINDR OR ANY OTHER USER OF THE GRINDR SERVICES, EVEN IF GRINDR OR A GRINDR AUTHORIZED REPRESENTATIVE HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_396,grindr_claudette.txt,"YOU AGREE THAT THE LIMITATIONS OF LIABILITY SET FORTH IN THIS SECTION WILL SURVIVE ANY TERMINATION OR EXPIRATION OF THIS AGREEMENT AND, TO THE EXTENT PERMITTED BY LAW, WILL APPLY EVEN IF ANY LIMITED REMEDY SPECIFIED HEREIN IS FOUND TO HAVE FAILED OF ITS ESSENTIAL PURPOSE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_397,grindr_claudette.txt,"YOU ACKNOWLEDGE AND AGREE THAT, TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, UNDER NO CIRCUMSTANCES, INCLUDING NEGLIGENCE, WILL GRINDR (WHICH INCLUDES, FOR PURPOSES OF THIS SECTION 18, ITS AFFILIATES, CONTRACTORS, EMPLOYEES, AGENTS, OR THIRD-PARTY LICENSORS OR SUPPLIERS) BE LIABLE TO YOU FOR ANY SPECIAL, INDIRECT, INCIDENTAL, PUNITIVE, RELIANCE, CONSEQUENTIAL, OR EXEMPLARY DAMAGES RELATED TO OR RESULTING FROM: (A) YOUR USE OF THE GRINDR SERVICES; (B) OUR DISCLOSURE, DISPLAY, OR MAINTENANCE OF YOUR LOCATION INFORMATION; (C) YOUR USE OR INABILITY TO USE THE GRINDR SERVICES; (D) THE GRINDR SERVICES GENERALLY (INCLUDING THE GRINDR SOFTWARE) OR SYSTEMS THAT MAKE THE GRINDR SERVICES AVAILABLE; OR (E) ANY OTHER INTERACTIONS WITH GRINDR OR ANY OTHER USER OF THE GRINDR SERVICES, EVEN IF GRINDR OR A GRINDR AUTHORIZED REPRESENTATIVE HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_398,grindr_claudette.txt,"YOU AGREE THAT THE LIMITATIONS OF LIABILITY SET FORTH IN THIS SECTION WILL SURVIVE ANY TERMINATION OR EXPIRATION OF THIS AGREEMENT AND, TO THE EXTENT PERMITTED BY LAW, WILL APPLY EVEN IF ANY LIMITED REMEDY SPECIFIED HEREIN IS FOUND TO HAVE FAILED OF ITS ESSENTIAL PURPOSE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
